SupplyChainId,Category,SubCategory,ProductId,ProductName,Description,Price,Quantity,ShippingCost,DeliveryTime,SellerId,SellerName,SellerCountry,SellerRating,SellerFeedback,OrderNumber,OrderId,OrderStatus,OrderDate,CustomerId
137,Grocery,Running Shoes,115,Coffee Maker,Harry Potter and the Sorcerer's Stone,90,1,5,1,168,John Doe,Russia,4.9,95,16,12353,Shipped,########,361
137,Toys,Fiction,108,Sofa,Keurig K-Cup Coffee Maker,599,2,10,1,159,Tom Doe,Russia,4.9,95,4,12356,Delivered,########,355
130,Grocery,Office Supplies,116,Harry Potter,90 Degree By Reflex Yoga Pants,2199,1,10,3,162,Mia Doe,Australia,4.9,90,8,12362,Cancelled,########,345
130,Sports,Televisions,107,Tent,Loreal True Match Foundation,150,2,5,3,167,Noah Doe,Japan,4.8,90,6,12354,Returned,########,355
132,Automotive,Small Appliances,115,iPhone 11,90 Degree By Reflex Yoga Pants,35,3,10,3,165,James Doe,Mexico,4.9,90,2,12346,Returned,########,359
142,Health,Televisions,109,Nike Pegasus,Keurig K-Cup Coffee Maker,19.99,4,8,3,171,David Doe,South Africa,4.9,85,16,12359,Delivered,########,352
135,Office,Living Room,101,Drill,Levis 511 Slim Fit Jeans,599,2,7,2,170,Isabella Doe,Japan,4.9,80,13,12355,Delivered,########,358
124,Furniture,Camping,117,Coffee Maker,Nike Pegasus 36 Running Shoes,80,2,10,2,168,Elizabeth Doe,Japan,4.9,95,16,12348,Cancelled,########,357
141,Outdoors,Running Shoes,114,Yoga Pants,Barbie Dreamhouse Playset,120,4,5,1,171,William Doe,Brazil,4.9,80,9,12360,Cancelled,########,358
128,Toys,Fiction,107,Protein Powder,Cuisinart Belgian Waffle Maker,799,2,5,2,176,David Doe,France,4.9,95,10,12345,Shipped,########,347
132,Beauty,Athletic Wear,114,Monopoly,Ashley Furniture Sofa,35,4,5,1,161,Emma Doe,Canada,4.9,75,9,12352,Returned,########,349
126,Health,Small Appliances,106,Protein Powder,Harry Potter and the Sorcerer's Stone,400,4,10,2,168,Sophia Doe,Russia,4.9,90,11,12347,Delivered,########,351
130,Kitchen,Necklaces,113,Yoga Pants,1 Carat Diamond Necklace,25,3,5,1,163,Oliver Doe,Mexico,4.9,80,8,12345,Cancelled,########,347
139,Beauty,Small Appliances,114,Waffle Maker,Barbie Dreamhouse Playset,5.99,2,10,1,159,Sophia Doe,China,4.9,90,3,12355,Cancelled,########,355
142,Electronics,Appliances,103,Drill,Nike Pegasus 36 Running Shoes,35,3,10,1,160,James Doe,Germany,4.8,98,7,12363,Cancelled,########,363
135,Toys,Living Room,114,Tires,Keurig K-Cup Coffee Maker,599,1,5,2,169,Oliver Doe,Brazil,4.9,90,15,12363,Delivered,########,364
138,Electronics,Action Figures,117,Soda,Keurig K-Cup Coffee Maker,599,2,6,2,176,Noah Doe,France,4.9,85,6,12361,Shipped,########,362
128,Home Improvement,Office Supplies,111,Waffle Maker,Michelin Primacy Tires,99.99,2,5,3,176,Emma Doe,Italy,4.9,90,19,12357,Shipped,########,350
131,Games,Dolls,106,Drill,Loreal True Match Foundation,25,2,8,2,171,Emily Doe,India,4.9,95,7,12364,Cancelled,########,363
125,Kitchen,Dolls,114,Monopoly,Optimum Nutrition Protein Powder,45,2,5,1,173,Mia Doe,Brazil,4.9,95,19,12361,Cancelled,########,359
130,Beauty,Living Room,103,Yoga Pants,Spiderman Action Figure,599,4,5,2,168,Emma Doe,Germany,4.9,75,8,12354,Delivered,########,359
134,Toys,Dolls,119,Jeans,Hasbro Monopoly Game,50,3,7,3,166,James Doe,South Africa,4.9,90,17,12360,Cancelled,########,356
142,Appliances,Camping,103,Barbie,Harry Potter and the Sorcerer's Stone,100,1,8,2,162,Oliver Doe,Brazil,4.9,80,16,12349,Shipped,########,361
129,Beauty,Makeup,103,Sofa,Loreal True Match Foundation,400,1,8,3,169,David Doe,Australia,4.8,80,1,12352,Cancelled,########,358
126,Electronics,Living Room,117,Harry Potter,Coleman 4 Person Tent,5.99,1,7,1,157,Sarah Doe,Korea,4.9,90,16,12350,Delivered,########,347
123,Sports,Board Games,105,Nike Pegasus,Michelin Primacy Tires,5.99,2,7,2,164,Jane Doe,South Africa,4.8,75,9,12356,Cancelled,########,364
131,Electronics,Tools,102,Soda,Dewalt 18 Volt Drill,150,1,6,2,164,Jack Doe,Korea,4.9,90,19,12362,Cancelled,########,345
123,Office,Makeup,104,Coffee Maker,Cuisinart Belgian Waffle Maker,25,3,7,2,169,Jack Doe,Spain,4.9,90,6,12346,Delivered,########,350
134,Automotive,Action Figures,118,Waffle Maker,Loreal True Match Foundation,5.99,4,5,3,162,James Doe,US,4.9,95,5,12356,Returned,########,360
128,Beauty,Beverages,107,Yoga Pants,Pepsi 12 Pack,25,3,7,1,157,Mark Doe,China,4.8,85,17,12348,Cancelled,########,353
131,Health,Living Room,112,Harry Potter,Michelin Primacy Tires,19.99,2,7,3,175,David Doe,India,4.8,80,3,12358,Delivered,########,350
129,Toys,Appliances,115,iPhone 11,Loreal True Match Foundation,100,3,8,2,168,Jane Doe,Canada,4.9,90,15,12354,Delivered,########,357
129,Toys,Parts,119,Sofa,Optimum Nutrition Protein Powder,11.99,2,8,1,157,John Doe,Italy,4.9,95,20,12363,Cancelled,########,359
137,Clothing,Supplements,119,Barbie,Apple iPhone 11 64GB,80,1,10,3,167,Elizabeth Doe,Germany,4.7,95,10,12349,Delivered,########,348
137,Toys,Dolls,104,Protein Powder,Harry Potter and the Sorcerer's Stone,799,1,8,3,168,Noah Doe,Israel,4.9,85,18,12346,Cancelled,########,354
136,Sports,Necklaces,104,Spiderman,50 inch LED 4K Ultra HD TV,150,3,8,1,159,Olivia Doe,Japan,4.9,75,7,12363,Returned,########,361
126,Games,Small Appliances,104,Drill,Optimum Nutrition Protein Powder,35,2,10,2,162,Oliver Doe,France,4.9,85,20,12346,Returned,########,355
142,Clothing,Bottoms,117,Drill,Keurig K-Cup Coffee Maker,799,2,8,3,172,Emily Doe,Korea,4.8,90,11,12355,Cancelled,########,356
136,Clothing,Tools,116,Sofa,Apple iPhone 11 64GB,19.99,3,5,3,171,James Doe,Russia,4.9,85,3,12358,Shipped,########,364
126,Kitchen,Board Games,118,iPhone 11,Ashley Furniture Sofa,25,4,5,2,157,Elizabeth Doe,France,4.9,75,7,12361,Shipped,########,356
125,Clothing,Living Room,101,Tires,1 Carat Diamond Necklace,100,3,6,2,176,Noah Doe,Korea,4.9,90,18,12345,Returned,########,350
123,Home Improvement,Parts,107,Yoga Pants,Coleman 4 Person Tent,150,1,6,3,168,Jane Doe,Germany,4.9,75,1,12361,Shipped,########,349
125,Electronics,Televisions,105,Harry Potter,Pepsi 12 Pack,599,2,7,2,171,James Doe,Germany,4.9,80,14,12354,Returned,########,348
136,Automotive,Dolls,109,Soda,Spiderman Action Figure,15,4,10,1,159,Emma Doe,South Africa,4.9,85,15,12358,Shipped,########,356
129,Shoes,Necklaces,104,Harry Potter,Coleman 4 Person Tent,19,3,10,3,172,Mark Doe,Indonesia,4.8,90,2,12346,Delivered,########,350
139,Grocery,Dolls,120,iPhone 11,Spiderman Action Figure,50,3,5,1,176,William Doe,South Africa,4.8,85,7,12348,Returned,########,347
138,Health,Supplements,116,Coffee Maker,Hasbro Monopoly Game,90,1,6,3,167,Sophia Doe,Indonesia,4.9,80,8,12364,Returned,########,346
140,Home Improvement,Tools,114,Printer,Dewalt 18 Volt Drill,11.99,2,10,2,166,Sarah Doe,US,4.9,85,7,12356,Returned,########,362
126,Toys,Living Room,114,Tires,Ashley Furniture Sofa,100,4,10,3,175,Sarah Doe,Canada,4.9,90,8,12352,Cancelled,########,362
129,Furniture,Dolls,106,Tires,Coleman 4 Person Tent,100,2,15,3,167,Mia Doe,France,4.9,85,19,12360,Cancelled,########,345
128,Kitchen,Tools,101,Diamond Necklace,Apple iPhone 11 64GB,120,2,7,1,174,James Doe,Italy,4.9,98,7,12353,Cancelled,########,363
124,Toys,Dolls,109,Jeans,Barbie Dreamhouse Playset,120,2,7,2,158,Ava Doe,India,4.9,90,14,12348,Cancelled,########,346
126,Home Improvement,Living Room,119,Printer,Ashley Furniture Sofa,599,3,6,3,166,Olivia Doe,Spain,4.9,95,20,12357,Shipped,########,363
125,Jewelry,Running Shoes,113,Printer,Hasbro Monopoly Game,25,3,6,2,175,Tom Doe,US,4.9,90,11,12346,Delivered,########,363
126,Health,Athletic Wear,119,Sofa,Keurig K-Cup Coffee Maker,15,3,15,3,165,Jane Doe,Mexico,4.9,85,2,12352,Cancelled,########,349
127,Sports,Phones,102,Monopoly,Nike Pegasus 36 Running Shoes,11.99,3,7,2,157,James Doe,Israel,4.9,75,5,12353,Delivered,########,346
129,Furniture,Phones,120,Spiderman,Ashley Furniture Sofa,19,4,5,2,164,Emma Doe,China,4.8,75,16,12356,Shipped,########,345
140,Home Improvement,Fiction,119,Tent,Loreal True Match Foundation,50,3,6,3,168,Sophia Doe,Italy,4.9,90,18,12352,Delivered,########,355
126,Automotive,Dolls,111,Monopoly,90 Degree By Reflex Yoga Pants,599,2,6,2,161,Emma Doe,South Africa,4.9,80,11,12358,Cancelled,########,352
132,Beauty,Tools,113,Barbie,1 Carat Diamond Necklace,99.99,1,6,2,162,David Doe,Israel,4.8,95,18,12363,Cancelled,########,363
139,Appliances,Makeup,103,Sony Bravia,Spiderman Action Figure,120,2,10,2,159,James Doe,Brazil,4.9,95,9,12363,Returned,########,356
129,Appliances,Board Games,118,Spiderman,Apple iPhone 11 64GB,50,4,5,3,162,Mark Doe,France,4.9,90,4,12349,Shipped,########,348
139,Games,Living Room,101,Harry Potter,90 Degree By Reflex Yoga Pants,120,2,6,3,159,Isabella Doe,France,4.8,90,9,12354,Cancelled,########,347
124,Books,Board Games,104,Monopoly,1 Carat Diamond Necklace,599,2,5,3,164,William Doe,Italy,4.9,90,4,12361,Cancelled,########,348
124,Toys,Running Shoes,101,Spiderman,Michelin Primacy Tires,11.99,1,7,3,162,William Doe,Russia,4.9,90,16,12345,Returned,########,361
133,Automotive,Small Appliances,106,Coffee Maker,Apple iPhone 11 64GB,150,1,15,2,164,Jack Doe,Brazil,4.7,85,18,12346,Delivered,########,359
139,Sports,Bottoms,120,Sofa,Levis 511 Slim Fit Jeans,5.99,4,7,2,162,Oliver Doe,Germany,4.9,95,5,12360,Shipped,########,357
130,Electronics,Running Shoes,120,Yoga Pants,Nike Pegasus 36 Running Shoes,50,3,10,1,165,Jane Doe,Russia,4.8,95,19,12359,Returned,########,349
125,Office,Phones,106,Coffee Maker,Dewalt 18 Volt Drill,99.99,1,7,3,162,Tom Doe,South Africa,4.7,90,14,12364,Returned,########,353
128,Electronics,Running Shoes,111,Tires,Cuisinart Belgian Waffle Maker,25,2,6,1,169,Emma Doe,Mexico,4.9,95,12,12359,Cancelled,########,349
136,Appliances,Parts,109,Diamond Necklace,Loreal True Match Foundation,25,2,7,1,160,Oliver Doe,Germany,4.8,95,18,12351,Cancelled,########,357
141,Shoes,Fiction,112,Printer,Optimum Nutrition Protein Powder,45,1,5,2,171,William Doe,Russia,4.9,75,20,12349,Cancelled,########,347
125,Clothing,Athletic Wear,107,Sofa,90 Degree By Reflex Yoga Pants,80,4,6,2,157,David Doe,Canada,4.8,80,4,12359,Cancelled,########,345
124,Shoes,Athletic Wear,107,Tires,Michelin Primacy Tires,5.99,2,5,1,162,Mark Doe,Australia,4.9,98,11,12360,Cancelled,########,362
136,Books,Board Games,108,Soda,50 inch LED 4K Ultra HD TV,599,1,7,2,161,William Doe,Brazil,4.7,85,1,12364,Shipped,########,354
138,Toys,Action Figures,104,iPhone 11,Dewalt 18 Volt Drill,45,1,5,1,157,Jane Doe,Germany,4.9,95,14,12353,Shipped,########,356
135,Automotive,Appliances,109,Tent,Levis 511 Slim Fit Jeans,15,1,6,3,170,Olivia Doe,Germany,4.9,90,20,12346,Delivered,########,364
123,Automotive,Necklaces,111,Soda,Nike Pegasus 36 Running Shoes,90,4,6,1,167,Oliver Doe,Spain,4.9,90,9,12346,Delivered,########,352
136,Electronics,Board Games,119,Jeans,Hasbro Monopoly Game,11.99,2,8,3,170,David Doe,Spain,4.8,85,18,12354,Cancelled,########,355
132,Appliances,Televisions,118,Nike Pegasus,50 inch LED 4K Ultra HD TV,150,4,6,1,172,David Doe,Mexico,4.7,75,11,12350,Returned,########,351
135,Books,Tools,120,Diamond Necklace,Barbie Dreamhouse Playset,99.99,2,5,2,162,Mia Doe,Russia,4.9,90,12,12362,Delivered,########,346
133,Clothing,Parts,110,Jeans,1 Carat Diamond Necklace,150,2,8,3,169,Oliver Doe,Italy,4.9,90,3,12353,Cancelled,########,350
132,Sports,Televisions,113,Waffle Maker,50 inch LED 4K Ultra HD TV,799,3,10,3,176,John Doe,Mexico,4.9,75,16,12347,Cancelled,########,352
130,Automotive,Action Figures,109,Tires,Levis 511 Slim Fit Jeans,35,4,8,3,162,Ava Doe,South Africa,4.9,75,3,12356,Shipped,########,353
132,Jewelry,Athletic Wear,118,Nike Pegasus,50 inch LED 4K Ultra HD TV,400,3,6,2,173,Noah Doe,Germany,4.9,80,5,12351,Shipped,########,352
123,Grocery,Office Supplies,114,Drill,Optimum Nutrition Protein Powder,15,4,7,2,158,Isabella Doe,Korea,4.9,75,9,12345,Delivered,########,360
142,Toys,Televisions,112,Nike Pegasus,Spiderman Action Figure,45,1,10,2,162,James Doe,Germany,4.9,80,6,12351,Returned,########,362
142,Furniture,Supplements,109,Barbie,Keurig K-Cup Coffee Maker,25,1,15,3,166,Elizabeth Doe,Japan,4.9,75,4,12347,Cancelled,########,352
126,Appliances,Action Figures,116,Yoga Pants,HP Color LaserJet Printer,50,2,5,2,172,Emily Doe,UK,4.9,80,3,12363,Cancelled,########,359
142,Grocery,Dolls,102,Barbie,50 inch LED 4K Ultra HD TV,35,3,8,3,175,Olivia Doe,Korea,4.9,80,16,12347,Returned,########,345
131,Electronics,Necklaces,109,Harry Potter,Pepsi 12 Pack,90,3,6,3,170,Ava Doe,US,4.9,75,2,12349,Delivered,########,348
139,Toys,Small Appliances,106,Spiderman,Barbie Dreamhouse Playset,35,2,6,3,162,Noah Doe,Indonesia,4.9,98,14,12349,Cancelled,########,345
126,Toys,Tools,103,Foundation,Pepsi 12 Pack,5.99,2,5,2,163,Jane Doe,Russia,4.9,75,7,12362,Delivered,########,351
127,Office,Parts,114,Jeans,Levis 511 Slim Fit Jeans,99.99,1,6,1,159,Ava Doe,Canada,4.9,80,13,12351,Delivered,########,359
136,Automotive,Athletic Wear,103,Jeans,Pepsi 12 Pack,50,2,10,2,173,William Doe,Australia,4.7,85,3,12361,Shipped,########,359
124,Games,Office Supplies,105,Drill,Loreal True Match Foundation,50,3,6,2,175,Sophia Doe,Canada,4.9,98,16,12345,Delivered,########,349
128,Games,Parts,105,Printer,Coleman 4 Person Tent,120,3,5,3,174,John Doe,China,4.9,90,9,12357,Cancelled,########,360
130,Toys,Parts,101,Tent,Spiderman Action Figure,25,2,7,3,171,Olivia Doe,Canada,4.8,90,6,12358,Shipped,########,358
141,Furniture,Televisions,117,Harry Potter,Coleman 4 Person Tent,150,3,6,3,175,Emma Doe,China,4.9,85,19,12355,Cancelled,########,360
126,Grocery,Running Shoes,117,Barbie,Nike Pegasus 36 Running Shoes,400,2,5,2,158,Ava Doe,Russia,4.9,80,13,12348,Returned,########,349
138,Clothing,Necklaces,108,Spiderman,Coleman 4 Person Tent,150,4,7,1,161,Jack Doe,Canada,4.9,80,13,12354,Delivered,########,346
133,Sports,Tools,117,Drill,Keurig K-Cup Coffee Maker,99.99,1,5,2,157,David Doe,Spain,4.9,80,8,12346,Cancelled,########,351
136,Furniture,Dolls,112,Waffle Maker,50 inch LED 4K Ultra HD TV,25,2,5,1,170,Emma Doe,US,4.9,85,17,12360,Cancelled,########,358
138,Clothing,Board Games,116,Drill,Dewalt 18 Volt Drill,799,1,5,1,176,Jack Doe,Korea,4.9,98,9,12353,Delivered,########,364
125,Clothing,Bottoms,113,Monopoly,Nike Pegasus 36 Running Shoes,5.99,3,10,2,159,Jane Doe,Spain,4.9,80,9,12354,Delivered,########,363
126,Outdoors,Supplements,114,Diamond Necklace,Ashley Furniture Sofa,799,1,8,2,157,Tom Doe,Australia,4.8,90,19,12351,Cancelled,########,355
137,Office,Appliances,110,Yoga Pants,90 Degree By Reflex Yoga Pants,25,1,5,2,174,Jane Doe,Indonesia,4.9,90,3,12349,Returned,########,346
129,Furniture,Action Figures,104,Nike Pegasus,Pepsi 12 Pack,11.99,4,7,1,163,David Doe,Italy,4.7,90,12,12363,Delivered,########,350
137,Books,Small Appliances,117,Tires,Dewalt 18 Volt Drill,120,3,5,1,159,Sarah Doe,Russia,4.7,90,7,12355,Cancelled,########,363
141,Sports,Supplements,113,Barbie,Ashley Furniture Sofa,150,3,6,1,160,John Doe,Australia,4.9,75,15,12353,Returned,########,357
129,Outdoors,Athletic Wear,107,Soda,Loreal True Match Foundation,99.99,4,10,3,171,Oliver Doe,Australia,4.9,95,4,12351,Cancelled,########,361
130,Clothing,Televisions,110,Foundation,Coleman 4 Person Tent,25,4,7,2,167,Jane Doe,UK,4.9,95,16,12357,Delivered,########,364
129,Books,Beverages,115,Diamond Necklace,Harry Potter and the Sorcerer's Stone,599,2,10,2,161,Jane Doe,Korea,4.9,75,3,12347,Delivered,########,358
123,Appliances,Bottoms,109,Soda,Michelin Primacy Tires,11.99,3,8,1,162,Tom Doe,Spain,4.8,95,13,12364,Cancelled,########,349
129,Outdoors,Parts,103,iPhone 11,Barbie Dreamhouse Playset,35,1,8,2,176,Sophia Doe,Japan,4.8,85,12,12359,Cancelled,########,357
137,Toys,Office Supplies,118,Protein Powder,50 inch LED 4K Ultra HD TV,5.99,4,15,1,173,David Doe,Australia,4.9,75,11,12354,Shipped,########,362
134,Home Improvement,Phones,114,Drill,Nike Pegasus 36 Running Shoes,45,2,8,1,165,Elizabeth Doe,UK,4.9,80,17,12358,Cancelled,########,359
126,Grocery,Board Games,105,Jeans,Dewalt 18 Volt Drill,99.99,4,8,2,167,Tom Doe,UK,4.9,98,6,12358,Shipped,########,360
139,Sports,Camping,106,Jeans,Cuisinart Belgian Waffle Maker,599,2,7,2,174,William Doe,India,4.9,98,16,12346,Cancelled,########,356
138,Electronics,Beverages,105,Harry Potter,Keurig K-Cup Coffee Maker,400,1,5,1,164,Ava Doe,US,4.9,95,17,12349,Delivered,########,359
136,Toys,Camping,104,Drill,Pepsi 12 Pack,5.99,4,7,2,173,William Doe,Canada,4.7,85,4,12358,Shipped,########,357
135,Clothing,Beverages,114,Sofa,Spiderman Action Figure,90,2,5,1,158,Isabella Doe,Canada,4.9,95,18,12350,Returned,########,346
131,Beauty,Appliances,111,Soda,Michelin Primacy Tires,99.99,4,7,1,174,Sophia Doe,Mexico,4.9,85,18,12353,Cancelled,########,347
126,Kitchen,Fiction,107,Barbie,Michelin Primacy Tires,799,3,15,1,171,Mark Doe,Japan,4.9,75,15,12351,Delivered,########,364
124,Furniture,Action Figures,103,Diamond Necklace,Ashley Furniture Sofa,5.99,1,5,3,170,William Doe,Indonesia,4.8,95,11,12361,Returned,########,363
132,Electronics,Makeup,115,Sony Bravia,Coleman 4 Person Tent,19.99,3,6,1,168,Isabella Doe,US,4.8,95,12,12350,Cancelled,########,345
139,Office,Necklaces,102,Tent,Apple iPhone 11 64GB,99.99,3,5,1,176,Jack Doe,Spain,4.8,75,3,12355,Shipped,########,352
134,Outdoors,Televisions,106,Spiderman,Barbie Dreamhouse Playset,25,1,5,1,168,James Doe,UK,4.9,95,3,12354,Cancelled,########,357
137,Automotive,Phones,105,Printer,50 inch LED 4K Ultra HD TV,15,1,7,3,173,Mark Doe,Germany,4.9,90,9,12363,Delivered,########,358
127,Sports,Beverages,108,Monopoly,50 inch LED 4K Ultra HD TV,599,1,5,2,158,James Doe,Mexico,4.9,90,17,12348,Returned,########,354
126,Kitchen,Camping,101,Sofa,Hasbro Monopoly Game,599,4,6,2,164,Ava Doe,Italy,4.8,98,8,12360,Cancelled,########,345
123,Kitchen,Makeup,106,Monopoly,Pepsi 12 Pack,5.99,2,7,2,160,Emily Doe,Korea,4.9,95,10,12347,Returned,########,350
135,Jewelry,Camping,119,Yoga Pants,Levis 511 Slim Fit Jeans,400,1,10,2,162,Mark Doe,Mexico,4.9,85,17,12358,Cancelled,########,358
132,Jewelry,Tools,113,Foundation,Dewalt 18 Volt Drill,11.99,3,8,2,166,James Doe,Mexico,4.9,75,13,12364,Delivered,########,348
126,Books,Small Appliances,108,Diamond Necklace,Pepsi 12 Pack,150,1,10,2,169,James Doe,Canada,4.7,95,2,12355,Cancelled,########,353
131,Books,Televisions,116,Sony Bravia,Michelin Primacy Tires,45,2,10,2,172,Mia Doe,Germany,4.9,95,19,12358,Cancelled,########,360
131,Toys,Parts,118,Drill,Loreal True Match Foundation,25,2,5,1,169,John Doe,Indonesia,4.9,90,7,12349,Delivered,########,357
125,Home Improvement,Board Games,104,Coffee Maker,1 Carat Diamond Necklace,100,2,5,1,157,Sophia Doe,Mexico,4.9,80,14,12356,Returned,########,346
140,Jewelry,Office Supplies,113,Printer,50 inch LED 4K Ultra HD TV,25,2,8,3,176,Emily Doe,Australia,4.9,80,11,12350,Shipped,########,355
132,Outdoors,Tools,109,Diamond Necklace,Cuisinart Belgian Waffle Maker,799,2,10,1,168,David Doe,Mexico,4.9,85,6,12360,Delivered,########,356
123,Toys,Small Appliances,113,Printer,Michelin Primacy Tires,35,1,10,2,173,Sophia Doe,Israel,4.9,95,19,12345,Delivered,########,353
134,Appliances,Camping,110,Spiderman,Coleman 4 Person Tent,5.99,3,10,3,172,Tom Doe,China,4.9,80,20,12355,Shipped,########,358
127,Toys,Televisions,110,Drill,Barbie Dreamhouse Playset,5.99,2,6,2,175,Noah Doe,Canada,4.9,90,20,12346,Shipped,########,362
125,Toys,Tools,116,Foundation,Michelin Primacy Tires,80,1,6,3,162,Sophia Doe,South Africa,4.9,95,4,12349,Returned,########,352
134,Electronics,Running Shoes,113,Diamond Necklace,Harry Potter and the Sorcerer's Stone,150,1,5,2,164,John Doe,India,4.9,90,20,12350,Cancelled,########,361
139,Toys,Necklaces,120,Tent,HP Color LaserJet Printer,400,1,5,2,165,Jane Doe,Japan,4.8,75,17,12354,Delivered,########,354
127,Jewelry,Bottoms,108,Harry Potter,90 Degree By Reflex Yoga Pants,99.99,2,10,1,165,William Doe,UK,4.7,98,7,12361,Delivered,########,352
130,Sports,Athletic Wear,106,Barbie,1 Carat Diamond Necklace,25,1,10,1,175,Ava Doe,India,4.9,85,16,12363,Cancelled,########,363
126,Automotive,Appliances,105,Drill,HP Color LaserJet Printer,45,1,6,1,169,Sarah Doe,Mexico,4.9,95,13,12353,Delivered,########,347
136,Beauty,Camping,117,Coffee Maker,50 inch LED 4K Ultra HD TV,45,1,8,3,161,John Doe,Japan,4.8,95,19,12350,Shipped,########,348
124,Beauty,Board Games,107,Soda,Optimum Nutrition Protein Powder,19,3,5,1,176,Noah Doe,Canada,4.9,95,4,12346,Delivered,########,352
125,Games,Camping,109,Spiderman,HP Color LaserJet Printer,150,4,5,2,170,Mia Doe,Mexico,4.8,98,7,12358,Delivered,########,345
126,Shoes,Appliances,119,Sofa,Nike Pegasus 36 Running Shoes,400,1,10,3,157,Noah Doe,Japan,4.9,80,5,12362,Delivered,########,347
136,Furniture,Dolls,106,Nike Pegasus,Ashley Furniture Sofa,25,2,5,3,173,David Doe,Canada,4.9,90,5,12361,Shipped,########,363
132,Home Improvement,Action Figures,102,Sony Bravia,90 Degree By Reflex Yoga Pants,400,1,5,1,168,Jane Doe,Japan,4.7,80,1,12356,Cancelled,########,350
140,Shoes,Tools,103,Diamond Necklace,Keurig K-Cup Coffee Maker,50,3,8,3,164,Sarah Doe,China,4.9,95,9,12362,Cancelled,########,346
137,Books,Tools,106,Harry Potter,Ashley Furniture Sofa,2199,3,5,2,163,John Doe,China,4.8,80,5,12364,Cancelled,########,352
124,Home Improvement,Bottoms,115,Diamond Necklace,50 inch LED 4K Ultra HD TV,400,1,7,3,167,Olivia Doe,Canada,4.9,80,1,12359,Cancelled,########,364
127,Sports,Fiction,116,Foundation,Ashley Furniture Sofa,5.99,4,5,1,169,Jane Doe,Italy,4.9,95,5,12355,Delivered,########,350
136,Automotive,Camping,110,Printer,Cuisinart Belgian Waffle Maker,45,4,5,2,171,Sophia Doe,Indonesia,4.9,75,8,12355,Delivered,########,360
